Time,Conc.1,Conc.2,Conc.3,Conc.4,BF1,BF2,BF3,BF4,TS,Ite3 Conc.1,Ite3 Conc.2,Ite3 Conc.3,Ite3 Conc.4,Ite3 BF1,Ite3 BF2,Ite3 BF3,Ite3 BF4,Ite3 TS,Averaged Signal,QCL Voltage,Device Temp.,Board Temp.,Peltier Temp.,Peltier Current,Peltier Voltage,Cell Temp.,TCS Temp.,Air Press.,Cell Press.,Preamp Temp,Averaged Zero,Temp. Shift,Residual,Setting Param.,Ite.Nm1 Conc.1,Ite.Nm2 Conc.1,Amp Adjust, TCS Cell Press,FPGA Temp.
6.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90734.10938,9.216754,32.02795,34.585968,25.016045,0.275666,0.373617,0,0,0,0.015946,24.785316,5148749,0,0,0,0,0,0,0,55.368858
6.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90595.75781,9.214782,32.024559,34.591179,25.014938,0.276336,0.37438,0,0,0,0.016103,24.784529,5149025,0,0,0,0,0,0,0,55.737984
7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90682.32813,9.220978,32.022865,34.598129,24.997234,0.275399,0.374228,0,0,0,0.015788,24.784082,5148871,0,0,0,0,0,0,0,55.12278
7.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90729.8125,9.226048,32.029648,34.606819,25.022684,0.275532,0.375296,0,0,0,0.015631,24.784184,5148751,0,0,0,0,0,0,0,55.614941
7.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90767.48438,9.224358,32.026257,34.585968,25.017153,0.274997,0.37499,0,0,0,0.015736,24.785709,5148670,0,0,0,0,0,0,0,55.12278
7.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90540.82813,9.209994,32.048306,34.592918,24.981743,0.276336,0.375601,0,0,0,0.015579,24.784328,5148885,0,0,0,0,0,0,0,55.12278
7.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90615.14063,9.217035,32.031345,34.587704,25.028217,0.276068,0.37377,0,0,0,0.015998,24.786007,5148921,0,0,0,0,0,0,0,55.368858
7.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90505.01563,9.225203,32.022865,34.582493,25.062525,0.275532,0.374075,0,0,0,0.015526,24.784475,5149211,0,0,0,0,0,0,0,55.861023
7.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90594.23438,9.217035,32.033039,34.584229,25.033751,0.275399,0.373465,0,0,0,0.015421,24.786301,5148819,0,0,0,0,0,0,0,55.245819
7.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90581.17969,9.22126,32.029648,34.589443,25.031538,0.276336,0.374533,0,0,0,0.015526,24.786991,5148921,0,0,0,0,0,0,0,55.245819
7.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90687.30469,9.212529,32.038128,34.589443,25.003874,0.276603,0.374533,0,0,0,0.015474,24.784971,5148914,0,0,0,0,0,0,0,54.999737
7.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90742.91406,9.212529,32.038128,34.589443,25.003874,0.276603,0.374533,0,0,0,0.015631,24.787237,5148636,0,0,0,0,0,0,0,55.737984
8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90748.85938,9.212529,32.038128,34.589443,25.003874,0.276603,0.374533,0,0,0,0.015736,24.787064,5148563,0,0,0,0,0,0,0,55.553421
8.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90754.80469,9.212529,32.038128,34.589443,25.003874,0.276603,0.374533,0,0,0,0.015841,24.786892,5148490,0,0,0,0,0,0,0,55.368858
8.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90587.3125,9.261957,32.033039,34.592049,25.003874,0.277741,0.376135,0,0,0,0.015762,24.787138,5148769,0,0,0,0,0,0,0,55.430382
8.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90419.82031,9.311385,32.02795,34.594654,25.003874,0.278879,0.377737,0,0,0,0.015683,24.787384,5149048,0,0,0,0,0,0,0,55.491901
8.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90524.64844,9.312371,32.032192,34.590309,25.012726,0.284434,0.384604,0,0,0,0.015683,24.786497,5149053.5,0,0,0,0,0,0,0,55.553421
8.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90629.46875,9.313357,32.036434,34.585968,25.021578,0.289988,0.39147,0,0,0,0.015683,24.78561,5149059,0,0,0,0,0,0,0,55.614941
