Time,Conc.1,Conc.2,Conc.3,Conc.4,BF1,BF2,BF3,BF4,TS,Ite3 Conc.1,Ite3 Conc.2,Ite3 Conc.3,Ite3 Conc.4,Ite3 BF1,Ite3 BF2,Ite3 BF3,Ite3 BF4,Ite3 TS,Averaged Signal,QCL Voltage,Device Temp.,Board Temp.,Peltier Temp.,Peltier Current,Peltier Voltage,Cell Temp.,TCS Temp.,Air Press.,Cell Press.,Preamp Temp,Averaged Zero,Temp. Shift,Residual,Setting Param.,Ite.Nm1 Conc.1,Ite.Nm2 Conc.1,Amp Adjust, TCS Cell Press,FPGA Temp.
3.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782579.5625,10.49006,32.432556,31.358349,25.021578,0.203922,0.313344,0,0,0,0.015893,25.384447,5210473,0,0,0,0,0,0,0,55.12278
3.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782614.625,10.488934,32.424034,31.371723,24.978422,0.204324,0.313191,0,0,0,0.015788,25.383953,5210280,0,0,0,0,0,0,0,54.999737
4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782674.3125,10.495692,32.410408,31.381754,25.007193,0.204859,0.313649,0,0,0,0.015946,25.38306,5210227,0,0,0,0,0,0,0,55.368858
4.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782711.125,10.500199,32.422333,31.371723,25.041498,0.203654,0.314107,0,0,0,0.015736,25.384943,5210191,0,0,0,0,0,0,0,54.630615
4.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782719.125,10.490341,32.430851,31.355005,24.971783,0.205662,0.313039,0,0,0,0.015631,25.384695,5210247,0,0,0,0,0,0,0,55.245819
4.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782727.75,10.490341,32.415516,31.351664,25.044817,0.20419,0.313649,0,0,0,0.015998,25.38415,5210472,0,0,0,0,0,0,0,55.368858
4.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782734.5625,10.498509,32.398483,31.341635,25.049244,0.203387,0.312734,0,0,0,0.015736,25.384398,5210403,0,0,0,0,0,0,0,55.491901
4.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782707.25,10.492876,32.412109,31.328266,25.024899,0.204591,0.313039,0,0,0,0.016155,25.383656,5210630,0,0,0,0,0,0,0,54.876698
4.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782666.0625,10.490341,32.422333,31.333279,25.058098,0.203253,0.312428,0,0,0,0.015631,25.385437,5210583,0,0,0,0,0,0,0,55.245819
4.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782596.3125,10.488934,32.412109,31.334949,24.983955,0.204458,0.312123,0,0,0,0.015579,25.384842,5210454,0,0,0,0,0,0,0,55.737984
4.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782481.125,10.492876,32.415516,31.351664,25.022684,0.203253,0.314107,0,0,0,0.015788,25.384943,5210373,0,0,0,0,0,0,0,55.12278
4.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782374.9375,10.49513,32.420628,31.36002,25.059204,0.204725,0.312886,0,0,0,0.015736,25.383656,5210276,0,0,0,0,0,0,0,55.12278
5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782325.125,10.49344,32.432556,31.375067,25.047031,0.204591,0.312276,0,0,0,0.015474,25.385584,5210316,0,0,0,0,0,0,0,55.614941
5.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782241.625,10.488089,32.425739,31.371723,25.024899,0.203253,0.313039,0,0,0,0.015631,25.385387,5210088,0,0,0,0,0,0,0,54.999737
